item	type	count
WORD/黃	word	105584
WORD/他們	word	105356
WORD/高	word	104658
WORD/建立	word	104242
WORD/成为	word	102665
WORD/进行	word	102368
WORD/但是	word	102112
WORD/羅	word	102111
WORD/州	word	101953
WORD/目前	word	100763
WORD/並	word	100633
WORD/稱	word	100455
WORD/縣	word	99765
WORD/事件	word	99554
WORD/城市	word	99419
WORD/出	word	99245
WORD/24	word	99042
WORD/会	word	97163
WORD/讓	word	96517
WORD/2017	word	95661
WORD/如	word	94509
WORD/路	word	93982
WORD/型	word	93211
WORD/地區	word	92400
WORD/認為	word	92358
WORD/以下	word	92346
WORD/那	word	92207
WORD/1999	word	91658
WORD/下辖	word	91600
WORD/時間	word	91486
WORD/ン	word	91450
WORD/飾	word	91302
WORD/電視	word	91072
WORD/22	word	91003
WORD/比	word	90960
WORD/很	word	90735
WORD/管理	word	90573
WORD/當時	word	90323
WORD/の	word	89826
WORD/in	word	89533
WORD/生活	word	88908
WORD/第二	word	88752
WORD/復	word	88648
WORD/加入	word	88488
WORD/23	word	88484
WORD/歲	word	88434
WORD/没有	word	88051
WORD/教育	word	87624
WORD/郡	word	87576
WORD/重要	word	86882
WORD/一般	word	86340
WORD/再	word	86004
WORD/还	word	85644
WORD/单位	word	84256
WORD/需要	word	84052
WORD/較	word	84034
WORD/他们	word	83902
WORD/通过	word	83802
WORD/地方	word	83686
WORD/分	word	83318
WORD/上海	word	83183
WORD/列表	word	83039
WORD/專輯	word	82736
WORD/里	word	82656
WORD/』	word	82523
WORD/28	word	82515
WORD/『	word	82507
WORD/最佳	word	82046
WORD/大学	word	81979
WORD/國家	word	81388
WORD/同時	word	81282
WORD/26	word	81174
WORD/村	word	81071
WORD/線	word	81041
WORD/卻	word	80748
WORD/就是	word	80746
WORD/中央	word	80223
WORD/話	word	80144
WORD/各	word	80037
WORD/人民	word	79987
WORD/～	word	79828
WORD/去	word	79602
WORD/北京	word	79481
WORD/才	word	79458
WORD/c	word	79440
WORD/法国	word	79347
WORD/區	word	79330
WORD/著	word	79113
WORD/系列	word	78894
WORD/任	word	78815
WORD/所以	word	78757
WORD/山	word	78745
WORD/完成	word	78410
WORD/с	word	77446
WORD/获得	word	77372
WORD/得到	word	77122
WORD/巡天	word	77106
WORD/仍	word	77035
WORD/獲得	word	77023
WORD/女性	word	77014
WORD/一種	word	76730
WORD/起	word	76725
WORD/分布	word	76716
WORD/遊戲	word	76697
WORD/方式	word	76650
WORD/27	word	76410
WORD/则	word	76396
WORD/铁路	word	76326
WORD/例如	word	76261
WORD/成功	word	76064
WORD/1998	word	75986
WORD/係	word	75617
WORD/存在	word	75506
WORD/／	word	75207
WORD/得	word	75039
WORD/受到	word	75010
WORD/系统	word	74839
WORD/+	word	74716
WORD/者	word	74341
WORD/由于	word	74248
WORD/支持	word	73942
WORD/角色	word	73609
WORD/要求	word	73426
WORD/東	word	73205
WORD/н	word	73142
WORD/29	word	72794
WORD/！	word	72708
WORD/内	word	72674
WORD/指	word	72651
WORD/作为	word	72618
WORD/町	word	72591
WORD/出現	word	72558
WORD/最大	word	72158
WORD/в	word	72090
WORD/音樂	word	71947
WORD/人口密度	word	71825
WORD/發展	word	71807
WORD/同年	word	71516
WORD/来	word	71480
WORD/通常	word	71420
WORD/便	word	71121
WORD/电影	word	71082
WORD/發現	word	71038
WORD/只	word	70886
WORD/每	word	70733
WORD/英國	word	70633
WORD/只有	word	70610
WORD/另	word	70539
WORD/工程	word	70490
WORD/31	word	70294
WORD/认为	word	70231
WORD/面積	word	69914
WORD/女	word	69867
WORD/к	word	69846
WORD/学名	word	69830
WORD/另外	word	69095
WORD/均	word	69027
WORD/е	word	69010
WORD/р	word	68960
WORD/無	word	68955
WORD/出版	word	68751
WORD/и	word	68612
WORD/b	word	68545
WORD/世纪	word	68477
WORD/達	word	68420
WORD/今	word	68416
WORD/m	word	68156
WORD/擔任	word	68059
WORD/最高	word	68011
WORD/形成	word	67470
WORD/做	word	67272
WORD/台	word	67195
WORD/具有	word	67134
WORD/主席	word	67054
WORD/處	word	66856
WORD/前往	word	66696
WORD/之后	word	66601
WORD/清朝	word	66043
WORD/造成	word	65889
WORD/官方	word	65836
WORD/_	word	65785
WORD/故事	word	65738
WORD/歌曲	word	65589
WORD/沒	word	65579
WORD/設計	word	65578
WORD/〉	word	65320
WORD/一位	word	65253
WORD/〈	word	65217
WORD/县	word	65067
WORD/提出	word	64994
WORD/屆	word	64898
WORD/這個	word	64864
WORD/林	word	64692
WORD/方面	word	64637
WORD/总面积	word	64529
WORD/镇	word	64520
WORD/佈	word	64443
WORD/系統	word	64397
WORD/发现	word	64295
WORD/死	word	64220
WORD/你	word	64187
WORD/號	word	64140
WORD/自由	word	64129
WORD/節目	word	64045
WORD/有限公司	word	63863
WORD/如果	word	63835
WORD/著名	word	63699
WORD/印度	word	63609
WORD/出生	word	63535
WORD/非常	word	63383
WORD/社會	word	63361
WORD/飾演	word	62703
WORD/中华人民共和国	word	62695
WORD/і	word	62626
WORD/發行	word	62081
WORD/活動	word	62080
WORD/合作	word	62030
WORD/1997	word	61980
WORD/一直	word	61959
WORD/isbn	word	61893
WORD/三	word	61793
WORD/然而	word	61703
WORD/命名	word	61619
WORD/接受	word	61578
WORD/外	word	61415
WORD/沒有	word	61272
WORD/属于	word	61227
WORD/一种	word	61197
WORD/首次	word	61112
WORD/市	word	61106
WORD/这个	word	61099
WORD/取得	word	60753
WORD/歷史	word	60728
WORD/一名	word	60433
WORD/全国	word	60335
WORD/明朝	word	60308
WORD/x	word	60151
WORD/能力	word	60081
WORD/第三	word	60029
WORD/属	word	59842
WORD/版	word	59669
WORD/派	word	59629
WORD/一起	word	59525
WORD/n	word	59465
WORD/版本	word	59421
WORD/游戏	word	59407
WORD/约	word	59245
WORD/计划	word	59237
WORD/任何	word	59188
WORD/不是	word	59079
WORD/同时	word	58952
WORD/航空	word	58921
WORD/t	word	58864
WORD/成	word	58805
WORD/國際	word	58747
WORD/雖然	word	58677
WORD/一次	word	58612
WORD/集	word	58455
WORD/比賽	word	58233
WORD/国际	word	58224
WORD/除了	word	58209
WORD/i	word	58170
WORD/参加	word	57543
WORD/這些	word	57406
WORD/德国	word	57387
WORD/時期	word	57257
WORD/附近	word	57234
WORD/出身	word	57230
WORD/？	word	57018
WORD/事	word	56912
WORD/未	word	56737
WORD/好	word	56698
WORD/发展	word	56689
WORD/л	word	56650
WORD/教授	word	56623
WORD/担任	word	56572
WORD/且	word	56558
WORD/历史	word	56486
WORD/演出	word	56483
WORD/中華民國	word	56470
WORD/区	word	56327
WORD/1996	word	56313
WORD/组织	word	56274
WORD/增加	word	56250
WORD/盃	word	56239
WORD/…	word	56106
WORD/轄	word	55519
WORD/ス	word	55419
WORD/間	word	55364
WORD/1990	word	55362
WORD/次	word	55357
WORD/一座	word	55222
WORD/女子	word	55058
WORD/植物	word	55046
WORD/此外	word	55014
WORD/委员会	word	54843
WORD/組織	word	54803
WORD/车站	word	54752
WORD/控制	word	54742
WORD/学校	word	54675
WORD/問題	word	54654
WORD/跟	word	54646
WORD/運動員	word	54586
WORD/align	word	54515
WORD/灣	word	54341
WORD/科	word	54314
WORD/原	word	54217
WORD/北部	word	54132
WORD/这些	word	54105
WORD/000	word	54068
WORD/發生	word	53931
WORD/学院	word	53791
WORD/卡特	word	53734
WORD/學校	word	53553
WORD/d	word	53539
WORD/車站	word	53520
WORD/作為	word	53454
WORD/甚至	word	53425
WORD/共	word	53343
WORD/直接	word	53213
WORD/並且	word	53065
WORD/完全	word	53063
WORD/当时	word	53027
WORD/100	word	52987
WORD/1995	word	52980
WORD/共和	word	52846
WORD/之前	word	52806
WORD/英国	word	52664
WORD/大量	word	52654
WORD/e	word	52436
WORD/南	word	52348
WORD/宣布	word	52344
WORD/不能	word	52287
WORD/主任	word	52104
WORD/子	word	52008
WORD/推出	word	51890
WORD/南部	word	51784
WORD/隊	word	51765
WORD/影響	word	51726
WORD/1994	word	51500
WORD/位置	word	51487
WORD/巴士	word	51349
WORD/成員	word	51326
WORD/西班牙	word	51325
WORD/服務	word	51301
WORD/像	word	51260
WORD/方法	word	51104
WORD/皆	word	51081
WORD/總	word	51078
WORD/年度	word	50999
WORD/因为	word	50997
WORD/擁有	word	50928
WORD/演員	word	50899
WORD/イ	word	50865
WORD/進入	word	50853
WORD/西	word	50849
WORD/→	word	50825
WORD/本	word	50813
WORD/萬	word	50738
WORD/北	word	50720
WORD/т	word	50606
WORD/大陆	word	50380
WORD/利用	word	50364
WORD/&	word	50290
WORD/ル	word	50289
WORD/街道	word	49711
WORD/該國	word	49647
WORD/着	word	49639
WORD/而且	word	49468
WORD/#	word	49431
WORD/之間	word	49386
WORD/王	word	49352
WORD/说	word	49269
WORD/根據	word	49240
WORD/根据	word	49222
WORD/hk	word	49149
WORD/式	word	49011
WORD/已经	word	48876
WORD/黨	word	48858
WORD/1993	word	48838
WORD/不過	word	48775
WORD/重新	word	48569
WORD/村落	word	48498
WORD/包含	word	48433
WORD/字	word	48416
WORD/這	word	48399
WORD/50	word	48366
WORD/to	word	48298
WORD/國	word	48182
WORD/特別	word	48178
WORD/併	word	48026
WORD/共同	word	47724
WORD/歐洲	word	47657
WORD/殺	word	47593
WORD/演唱	word	47541
WORD/1992	word	47371
WORD/們	word	47273
WORD/民主	word	46920
WORD/男	word	46806
WORD/參加	word	46792
WORD/播出	word	46742
WORD/父親	word	46682
WORD/p	word	46609
WORD/方向	word	46530
WORD/以上	word	46282
WORD/建筑	word	46264
WORD/舉行	word	46234
WORD/希望	word	46209
WORD/称为	word	46173
WORD/时间	word	46058
WORD/问题	word	46034
WORD/非	word	45960
WORD/é	word	45903
WORD/出现	word	45805
WORD/设计	word	45739
WORD/模式	word	45557
WORD/最終	word	45268
WORD/de	word	45228
WORD/时期	word	45184
WORD/形式	word	45141
WORD/r	word	45095
WORD/萊	word	45065
WORD/作曲	word	45063
WORD/道路	word	45040
WORD/世紀	word	44984
WORD/配音	word	44947
WORD/两个	word	44929
WORD/岁	word	44838
WORD/f	word	44804
WORD/聯賽	word	44784
WORD/发生	word	44588
WORD/之间	word	44562
WORD/拉	word	44456
WORD/直到	word	44316
WORD/>	word	44197
WORD/男性	word	44163
WORD/再次	word	44094
WORD/意大利	word	44085
WORD/l	word	44066
WORD/很多	word	44002
WORD/海拔高度	word	43936
WORD/tw	word	43824
WORD/中共	word	43754
WORD/決定	word	43736
WORD/已經	word	43680
WORD/期間	word	43650
WORD/分別	word	43617
WORD/总人口	word	43463
WORD/天文台	word	43366
WORD/死亡	word	43302
WORD/1980	word	43257
WORD/歌手	word	43192
WORD/受	word	43174
WORD/機場	word	43151
WORD/街	word	43054
WORD/д	word	42987
WORD/1991	word	42975
WORD/綫	word	42803
WORD/員	word	42790
WORD/元	word	42763
WORD/加拿大	word	42757
WORD/进入	word	42642
WORD/乡	word	42588
WORD/德	word	42524
WORD/使得	word	42512
WORD/地球	word	42505
WORD/居民	word	42410
WORD/戰爭	word	42368
WORD/后来	word	42264
WORD/校友	word	42011
WORD/h	word	41951
WORD/00	word	41920
WORD/影响	word	41883
WORD/單曲	word	41869
WORD/追踪	word	41852
WORD/for	word	41823
WORD/40	word	41748
WORD/功能	word	41732
WORD/兼	word	41657
WORD/正	word	41563
WORD/莱蒙	word	41398
WORD/马山	word	41378
WORD/冠	word	41372
WORD/名字	word	41362
WORD/蒙山	word	41314
WORD/許多	word	41274
WORD/经济	word	41230
WORD/给	word	41169
WORD/on	word	41144
WORD/或者	word	41113
WORD/期间	word	41093
WORD/帕洛	word	41071
WORD/hans	word	41059
WORD/ト	word	41014
WORD/唯一	word	40974
WORD/兩個	word	40771
WORD/法律	word	40756
WORD/網站	word	40626
WORD/帶	word	40593
WORD/卷	word	40571
WORD/西部	word	40541
WORD/j	word	40540
WORD/人士	word	40503
WORD/經濟	word	40313
WORD/背景	word	40300
WORD/让	word	40174
WORD/運動會	word	40134
WORD/style	word	39980
WORD/英文	word	39872
WORD/一部分	word	39829
WORD/時代	word	39706
WORD/1989	word	39648
WORD/k	word	39621
WORD/ラ	word	39585
WORD/座	word	39529
WORD/目的	word	39313
WORD/全球	word	39305
WORD/屬	word	39269
WORD/將	word	39235
WORD/共有	word	39223
WORD/1988	word	39219
WORD/仍然	word	39204
WORD/電視台	word	39174
WORD/安全	word	39131
WORD/许多	word	39118
WORD/負責管	word	39086
WORD/民族	word	39069
WORD/い	word	38969
WORD/全部	word	38942
WORD/大型	word	38901
WORD/原因	word	38785
WORD/通過	word	38600
WORD/動畫	word	38487
WORD/技术	word	38477
WORD/學生	word	38409
WORD/过	word	38394
WORD/第一次	word	38358
WORD/称	word	38356
WORD/運動	word	38343
WORD/男子	word	38312
WORD/資料	word	38224
WORD/武器	word	38210
WORD/g	word	38189
WORD/公路	word	38188
WORD/韓國	word	38167
WORD/學	word	38151
WORD/作家	word	37982
WORD/主持	word	37952
WORD/金	word	37868
WORD/大部分	word	37829
WORD/相關	word	37817
WORD/政策	word	37814
WORD/早期	word	37795
WORD/リ	word	37778
WORD/台北	word	37747
WORD/─	word	37607
WORD/組成	word	37566
WORD/結束	word	37454
WORD/法國	word	37406
WORD/家	word	37385
WORD/ア	word	37374
WORD/期	word	37372
WORD/選舉	word	37334
WORD/及其	word	37274
WORD/相同	word	37249
WORD/交通	word	37159
WORD/玩家	word	37076
WORD/青年	word	37021
WORD/總統	word	37016
WORD/無法	word	36992
WORD/曲	word	36907
WORD/獨立	word	36900
WORD/夏季	word	36718
WORD/見	word	36642
WORD/若	word	36582
WORD/回	word	36501
WORD/三年	word	36412
WORD/史	word	36381
WORD/城	word	36266
WORD/种	word	36257
WORD/变化	word	36251
WORD/平均	word	36188
WORD/單位	word	36188
WORD/п	word	36112
WORD/科技	word	36089
WORD/生物	word	36026
WORD/越南	word	35934
WORD/結果	word	35927
WORD/低	word	35910
WORD/部	word	35899
WORD/二	word	35884
WORD/最终	word	35842
WORD/寫	word	35840
WORD/最后	word	35820
WORD/家庭	word	35818
WORD/1987	word	35785
WORD/法	word	35748
WORD/張	word	35682
WORD/活动	word	35622
WORD/ク	word	35618
WORD/乡镇级	word	35583
WORD/天主教	word	35557
WORD/集團	word	35528
WORD/一部	word	35510
WORD/家族	word	35468
WORD/唱片	word	35453
WORD/畢業	word	35239
WORD/東京	word	35235
WORD/最初	word	35231
WORD/公尺	word	35226
WORD/主	word	35211
WORD/center	word	35205
WORD/原本	word	35107
WORD/級	word	35082
WORD/路線	word	35074
WORD/新聞	word	35056
WORD/去世	word	34999
WORD/攻擊	word	34896
WORD/欧洲	word	34774
WORD/用于	word	34772
WORD/v	word	34772
WORD/館	word	34771
WORD/决定	word	34687
WORD/1985	word	34652
WORD/这种	word	34612
WORD/中華	word	34578
WORD/學院	word	34525
WORD/力量	word	34363
WORD/只是	word	34323
WORD/并且	word	34302
WORD/天	word	34256
WORD/~	word	34227
WORD/一年	word	34203
WORD/澳門	word	34155
WORD/宗教	word	34145
WORD/每年	word	34123
WORD/比赛	word	34092
WORD/1986	word	34069
WORD/遭到	word	33973
WORD/府	word	33971
WORD/地下	word	33918
WORD/傳統	word	33903
WORD/機構	word	33893
WORD/相當	word	33868
WORD/電	word	33858
WORD/皇帝	word	33852
WORD/度	word	33848
WORD/<	word	33841
WORD/交流	word	33744
WORD/回到	word	33666
WORD/革命	word	33660
WORD/漫畫	word	33640
WORD/万	word	33514
WORD/速度	word	33452
WORD/指出	word	33424
WORD/研究所	word	33417
WORD/表演	word	33333
WORD/当	word	33304
WORD/运动员	word	33304
WORD/加上	word	33234
WORD/作詞	word	33192
WORD/書	word	33152
WORD/最早	word	33143
WORD/基本	word	33080
WORD/複	word	33073
WORD/为了	word	32951
WORD/博士	word	32948
WORD/组成	word	32905
WORD/ッ	word	32904
WORD/立法	word	32902
WORD/造	word	32899
WORD/情況	word	32885
WORD/同	word	32870
WORD/計劃	word	32803
WORD/不久	word	32755
WORD/新加坡	word	32752
WORD/身份	word	32748
WORD/電子	word	32737
WORD/不少	word	32703
WORD/采用	word	32694
WORD/獎	word	32665
WORD/描述	word	32661
WORD/公園	word	32597
WORD/w	word	32590
WORD/分别	word	32587
WORD/1982	word	32504
WORD/超過	word	32476
WORD/制度	word	32474
WORD/想	word	32468
WORD/情况	word	32447
WORD/球員	word	32428
WORD/学生	word	32417
WORD/1984	word	32415
WORD/元年	word	32381
WORD/г	word	32377
WORD/总统	word	32358
WORD/技術	word	32356
WORD/少女	word	32311
WORD/制作	word	32282
WORD/建築	word	32234
WORD/基地	word	32212
WORD/生于	word	32210
WORD/主教	word	32188
WORD/進士	word	32163
WORD/南京	word	32117
WORD/一定	word	32113
WORD/行動	word	32103
WORD/社会	word	32078
WORD/中部	word	32032
WORD/十分	word	32004
WORD/自然	word	31972
WORD/1983	word	31960
WORD/佔	word	31909
WORD/引起	word	31907
WORD/生	word	31906
WORD/建造	word	31859
WORD/产生	word	31764
WORD/战争	word	31742
WORD/當地	word	31729
WORD/打	word	31722
WORD/斯	word	31702
WORD/月台	word	31689
WORD/巴西	word	31688
WORD/作用	word	31653
WORD/200	word	31653
WORD/國立	word	31621
WORD/取代	word	31606
WORD/必須	word	31580
WORD/2018	word	31562
WORD/愛	word	31550
WORD/1970	word	31539
WORD/採用	word	31535
WORD/兄弟	word	31501
WORD/編曲	word	31443
WORD/手	word	31441
WORD/至今	word	31439
WORD/拍	word	31408
WORD/發	word	31398
WORD/拥有	word	31369
WORD/負責	word	31365
WORD/教堂	word	31360
WORD/逝世	word	31354
WORD/寺	word	31325
WORD/土地	word	31224
WORD/獲	word	31206
WORD/中學	word	31061
WORD/美	word	31028
WORD/美元	word	31011
WORD/知道	word	30985
WORD/委员	word	30954
WORD/請	word	30935
WORD/cn	word	30864
WORD/高中	word	30838
WORD/1960	word	30829
WORD/成员	word	30820
WORD/1950	word	30774
WORD/這種	word	30727
WORD/反	word	30695
WORD/关于	word	30582
WORD/全	word	30558
WORD/魔法	word	30511
WORD/公主	word	30455
WORD/歌	word	30426
WORD/独立	word	30377
WORD/导致	word	30309
WORD/60	word	30283
WORD/往	word	30268
WORD/這是	word	30266
WORD/有些	word	30263
WORD/主演	word	30218
WORD/地位	word	30207
WORD/1949	word	30207
WORD/流行	word	30205
WORD/机场	word	30203
WORD/電視劇	word	30202
WORD/毫米	word	30136
WORD/亞洲	word	30128
WORD/带	word	30118
WORD/文物保护	word	30118
WORD/第四	word	30001
WORD/少年	word	29952
WORD/卡	word	29922
WORD/德國	word	29913
WORD/經過	word	29849
WORD/首都	word	29831
WORD/中文	word	29776
WORD/建设	word	29679
WORD/段	word	29641
WORD/西北	word	29630
WORD/京都	word	29531
WORD/並在	word	29512
WORD/支援	word	29493
WORD/举行	word	29470
WORD/公分	word	29441
WORD/熱帶	word	29402
WORD/始建	word	29320
WORD/列车	word	29319
WORD/左右	word	29313
WORD/毕业	word	29292
WORD/烏克蘭	word	29258
WORD/超級	word	29253
WORD/text	word	29203
WORD/我們	word	29196
WORD/透過	word	29186
WORD/音乐	word	29163
WORD/太平洋	word	29138
WORD/1981	word	29121
WORD/1945	word	29109
WORD/公共	word	29105
WORD/聯盟	word	29066
WORD/改為	word	29059
WORD/鄉	word	29059
WORD/昭和	word	29020
WORD/大道	word	28983
WORD/还有	word	28976
WORD/人類	word	28893
WORD/出任	word	28875
WORD/运动	word	28853
WORD/職業	word	28849
WORD/委員會	word	28782
WORD/出版社	word	28774
WORD/先生	word	28773
WORD/妻子	word	28724
WORD/居住	word	28722
WORD/一樣	word	28716
WORD/500	word	28686
WORD/看	word	28603
WORD/令	word	28590
WORD/或是	word	28548
WORD/1979	word	28507
WORD/会议	word	28493
WORD/內容	word	28461
WORD/團體	word	28396
WORD/较	word	28382
WORD/发行	word	28358
WORD/顯示	word	28356
WORD/現在	word	28348
WORD/走	word	28340
WORD/二年	word	28331
WORD/对于	word	28320
WORD/第二次	word	28311
WORD/李	word	28291
WORD/藝術	word	28241
WORD/分類	word	28212
WORD/苏联	word	28179
WORD/し	word	28172
WORD/議員	word	28160
WORD/雲	word	28150
WORD/視	word	28106
WORD/大多	word	28088
WORD/現時	word	28081
WORD/任命	word	28077
WORD/水	word	28023
WORD/浙江	word	28019
WORD/西南	word	27899
WORD/来自	word	27864
WORD/1978	word	27820
WORD/繼續	word	27724
WORD/主題	word	27718
WORD/因而	word	27699
WORD/阿	word	27689
WORD/列車	word	27653
WORD/大臣	word	27628
WORD/面积	word	27618
WORD/奧林匹克	word	27614
WORD/一家	word	27612
WORD/影片	word	27596
WORD/天津	word	27568
WORD/曾任	word	27479
WORD/改名	word	27417
WORD/隻	word	27409
WORD/環境	word	27394
WORD/王朝	word	27381
WORD/時候	word	27368
WORD/日至	word	27364
WORD/关系	word	27351
WORD/巴黎	word	27283
WORD/初期	word	27260
WORD/克	word	27217
WORD/た	word	27198
WORD/球隊	word	27167
WORD/初	word	27156
WORD/集团	word	27147
WORD/名稱	word	27143
WORD/分析	word	27142
WORD/協會	word	27098
WORD/朋友	word	27085
WORD/シ	word	27071
WORD/概念	word	27055
WORD/四川	word	27034
WORD/非洲	word	26991
WORD/接近	word	26969
WORD/left	word	26942
WORD/by	word	26871
WORD/神	word	26845
WORD/な	word	26825
WORD/喜歡	word	26799
WORD/と	word	26787
WORD/多次	word	26765
WORD/特殊	word	26728
WORD/ジ	word	26722
WORD/达到	word	26644
WORD/普通	word	26626
WORD/我们	word	26622
WORD/全國	word	26617
WORD/英雄	word	26616
WORD/海拔	word	26595
WORD/限制	word	26595
WORD/鐵路	word	26595
WORD/播放	word	26582
WORD/快速	word	26575
WORD/虽然	word	26569
WORD/棲息	word	26518
WORD/レ	word	26517
WORD/过程	word	26493
WORD/警察	word	26482
WORD/導演	word	26477
WORD/结构	word	26477
WORD/type	word	26459
WORD/主角	word	26450
WORD/距離	word	26405
WORD/市場	word	26398
WORD/〜	word	26396
WORD/開發	word	26395
WORD/有人	word	26382
WORD/迴	word	26382
